Timestamp,Temperature_C,IR_Hotspot_Temperature_C,Current_A,Voltage_V,IV_Curve_Efficiency_%,Solar_Irradiance_Wm2,Wind_Speed_mps,Humidity_%,Dust_Level_gm2,Power_Output_kW,Harmonic_Distortion_%,Ground_Fault_Current_mA,Cooling_Fan_Speed_RPM,Vibration_mms,Tilt_Angle_deg
2025-01-01 00:00:00,25.302421397340513,68.61328169199729,10.044193883502057,569.0706642678877,81.59499231015238,496.3193021756414,12.961556964073349,50.43198446278085,0.21117781003718633,276.59263472096256,9.066904410115663,20.35376935741476,2351.8772899797123,4.210285323292057,2.6447411131775915
2025-01-01 01:00:00,74.32164602671195,38.92709818034235,13.68912666676273,401.3662806585967,75.86446017480732,661.535780776145,11.692128700804638,23.735299124354675,1.4396475921197498,480.4957804311816,0.4505271158986175,35.10618826305627,1971.2225550768792,9.205050189463272,-3.1374639671338276
2025-01-01 02:00:00,33.10789042806447,75.44695414365825,8.775031680082284,335.53611675997087,83.15775897982412,462.3777857317402,1.045536823798514,22.526759328298546,0.11266353701802695,177.2513654028209,5.058539010086215,40.641335327895526,4483.659204975063,8.397891722291886,-1.0686581411916496
2025-01-01 03:00:00,36.518505760419245,81.51699114650322,9.476634564079486,344.4681100423408,91.97239909383558,641.3371201372872,12.02929911957691,83.17062193163537,0.28748538491628356,369.51127141262447,8.464596043415513,26.47345139700239,1289.2148031242014,2.3876260433366028,-2.2427450992877587
2025-01-01 04:00:00,27.34118814451476,72.45216763649569,11.776917014716197,334.94210220179957,95.6258311768758,1142.1001863319902,9.576283244520997,83.10434634558271,1.3244775501771497,355.1425902634566,9.908995321884623,7.539736498469695,4324.497111899558,4.041233035240558,1.19722528408838
2025-01-01 05:00:00,33.943668252997796,68.01258538981462,5.011558117192898,466.2242734424933,95.33189033845223,736.9050472046742,10.99935704296539,24.431952671791933,0.2805323849793205,414.7544173818118,6.9566507422770485,42.670299331209044,4177.261396511704,3.983680910910905,-4.447859428568415
2025-01-01 06:00:00,61.269324100349486,52.7074726759697,14.19557770900813,354.5662309343952,95.6859925065711,1133.7396107250229,13.793735426086533,73.91529288434171,0.09518393556885035,204.96595343553875,9.608222946291635,38.40850861014562,3684.3024284470953,4.385528892800296,2.76076658570254
2025-01-01 07:00:00,73.70680031775214,77.05122118158778,13.329205144371375,418.8414363025086,72.80424548909362,918.3579554926973,13.505245477459649,54.12432491541259,0.9700691604162037,472.72660778412234,6.354520546102623,23.478206372726795,1710.8971458745877,6.869853895916963,-1.0363116328538102
2025-01-01 08:00:00,31.171665747508165,37.245286120365535,13.729802782582807,326.5480114228872,96.89371099651316,559.7697939539922,4.212485163077908,23.364616687379637,0.683167981984423,109.45377966236111,9.378601733282885,49.349250481569015,2834.29896116589,4.4607490961748475,-4.327633924632211
2025-01-01 09:00:00,43.74218617320226,57.38245868167316,11.266672656716292,485.29495011366765,71.6899553365884,1016.0129125780591,15.20999556606927,82.38090947790484,0.5808475658209183,134.3407200576791,9.864256495245627,26.914213369687406,2789.5728864878065,1.5963360355405165,-4.384464154779732
2025-01-01 10:00:00,62.04040025272809,43.255903089809635,12.336847131227938,585.50594195731,87.6858014996451,1025.8864186878336,12.273710375535416,89.38425906855123,0.36048394080102947,440.7779481812798,4.019365615784854,32.39127214846561,1726.3982728340225,7.891958638756376,0.2153975546485949
2025-01-01 11:00:00,62.15086083077469,43.6358043258317,12.92950838001953,578.7149438356728,93.88410574056957,1169.7572954034472,18.61746545107127,36.54192566112978,0.8705655714735534,164.53872733520552,2.8211639871694496,30.191914888757427,2571.3546217951043,5.567491020892607,-4.791576940508849
2025-01-01 12:00:00,27.50506615177557,72.26885834669605,14.059188463152601,484.8143947626305,70.70868386037407,760.9494278075134,1.7844064886082567,89.01813407145556,0.3882901865858859,220.12968500362112,6.120332980658562,40.48320215686225,1696.6563203631897,6.497180488956442,-3.9740754870126938
2025-01-01 13:00:00,49.41263874095834,74.31204428377444,7.082220928273885,557.0679794434457,75.04714024313728,978.5415105271702,12.17537169960055,50.73046788478564,0.4481892991618785,357.82114584006894,9.156276675723436,11.352040544670249,1430.6270008684282,2.8707965848570414,2.091490112845099
2025-01-01 14:00:00,42.75431268902078,32.2685672572583,9.925658988218045,365.23218377544896,78.97336947026241,549.5545709825533,16.935177963100745,60.66580486018057,0.025638962262945986,124.18047486961649,9.988389927659759,22.720394135601463,3398.6407307761096,1.6377731881211632,4.583981880093145
2025-01-01 15:00:00,55.25265966388037,56.37908022436351,5.765546683627772,579.7227458106,98.05025016158856,1066.7897413058809,17.33439983056216,58.01954939963712,0.7829010204279708,288.9830051781403,0.625015195805542,28.842297673357265,1844.6973222866018,3.3562573576909447,-3.0352566864024944
2025-01-01 16:00:00,47.98463638618554,82.71104082067413,13.800399242196944,400.83399437790075,73.18606603803362,1018.1081207969469,12.427412195791465,24.238279153676263,0.34099345125612207,176.60058677177946,1.9168983275870255,2.038499288194834,2106.887670984698,9.638491648186253,-1.587317052200131
2025-01-01 17:00:00,32.20898389315806,75.62354980770328,10.952095463867753,358.7292971169452,74.49753870315641,1017.6016526962227,13.171982993687285,38.91524861126791,0.2642493442610937,173.39153078358538,4.960420447253641,14.226166027444659,2150.2248786699265,2.6863056383138053,1.7430268727762819
2025-01-01 18:00:00,59.8616006687053,42.05921453931138,5.708032577766106,549.5372109631174,78.38947217532738,417.3068780159796,4.915372288090733,83.6331506436009,1.3666933610335241,420.6158356432824,9.4407099392326,16.464425475615208,3990.843450582825,2.7555516473998565,2.2852093352173224
2025-01-01 19:00:00,46.28297210733344,74.58008814077544,13.838880957328016,465.1783413187321,81.94434076498837,1151.1040362673334,5.457073798221068,31.46552533952144,1.2175226402323545,149.06584086688497,6.116565613518829,34.22928660594668,4918.231288044419,9.384035215111027,-3.1442027411141416
2025-01-01 20:00:00,33.4172598348486,29.650211854764144,12.933155327374774,491.360052784644,90.78232779583838,515.2665187394208,3.8803807136971535,30.949552881430655,0.6940642074266983,123.3802894219146,7.741507097298324,12.619132007886918,1792.7621030822904,5.9853492024147625,-2.3161381063386512
2025-01-01 21:00:00,51.137353712152034,83.80020309304322,9.979658580915768,492.4746686375491,89.46924619190318,413.0017914161814,19.00467888447166,46.372822403341544,1.1359383665882108,378.9778418263512,5.50401931335822,23.673469047280545,3734.940779968731,8.279905418456314,-4.679618135762346
2025-01-01 22:00:00,52.23023719074605,29.264568726078217,11.618759454590347,498.74079454226074,87.57712404089571,1047.681872877788,0.14800854969049038,67.67760266936219,1.486021023247077,54.986254436137,2.5704577453123916,44.36725941099498,2707.7858099393543,5.348271840173233,-3.7616059568805804
2025-01-01 23:00:00,47.188673140531805,32.077869610059686,9.744441357860408,563.7014967717395,86.50312473146417,202.922415259051,6.412417642210759,21.692949603539667,0.07387700742250924,380.1653584582046,2.284519145884773,26.30221035924295,3555.704746976236,8.356166785318585,4.15752744849811
2025-01-02 00:00:00,28.56945732873851,56.47070076599867,11.830271503929511,453.1595818644517,96.8459041248113,886.918269093552,1.786881270754308,44.35663411255781,0.7530500425664199,69.62585252390988,3.044852665914366,9.848635381338134,3887.9917653514103,5.340702528558664,1.2599273086365663
2025-01-02 01:00:00,29.89008235012607,59.82470007945209,8.238405409976007,555.8379498805756,70.38407081711189,935.3029640608263,10.913489285018578,79.51989156166181,0.9486315985354588,213.80830030305557,5.675647482547672,32.35056587338087,1215.9309584871858,1.9890164472510063,-3.655530518330133
2025-01-02 02:00:00,47.9662070751521,64.78079130088071,9.974552482392589,344.34279760087253,88.66833721698899,493.5136615683747,5.984519337725073,27.84507878127195,1.0172352986846116,217.63987714695745,0.1525309724601929,20.074929042420127,2646.7118506201546,8.582119309176731,4.3869581663874175
2025-01-02 03:00:00,50.5143711349035,41.31899400442205,6.913838138569232,535.4162364362479,89.57880163001812,727.627823689466,6.441984928506077,74.022310526702,0.11287292372509189,299.40797317549243,4.167150930537728,13.61117983186757,1325.5677813208688,4.39992229724772,2.4116047987076037
2025-01-02 04:00:00,58.85499675830882,30.087614767761984,8.74271687215652,517.0112633904903,70.73380729148899,250.81684350818648,5.535211977451009,53.73195344393192,0.6065978733576136,223.69521219330804,2.7462708233324062,28.014185479962055,4772.582158428488,0.7066619378132888,3.654285917910844
2025-01-02 05:00:00,68.44323272118339,33.742256829476595,14.31191724027329,518.4854708065657,75.63907506153373,513.8589191702326,16.938495236756165,33.33423578600988,1.3913190270141644,216.03177855777722,1.9345692005589783,43.37005824443555,3695.0026723655947,0.4632637937569628,-1.3259678984296097
2025-01-02 06:00:00,41.3279023773766,35.085420323722,10.729621563310072,359.50148020826185,72.54349568649661,691.9459946437607,6.176036957001958,32.362399756231355,1.065337584757693,187.3567765614256,4.996802174589366,46.01294398779631,3551.184171308959,4.923484463219259,-2.9004530202251577
2025-01-02 07:00:00,55.56893396987679,48.47815069445308,13.011489925589721,513.4895984550403,76.90395432448501,934.6387238647781,4.705904647003106,49.314050152979064,0.6501573724626166,410.19440056263704,5.506962991862798,1.253119665155561,3690.360364374365,0.3723332964359649,1.4106069859782
2025-01-02 08:00:00,54.26259944939861,65.30979006337617,12.016764777809883,491.20402939068896,94.8353625891638,221.8136072331242,15.497982749708905,40.860456448350604,1.4127551250064574,309.873016416505,1.578389725807139,14.79632944097582,4926.830525177122,5.795314095087867,-4.0200605222252115
2025-01-02 09:00:00,47.271280467536,71.58921059522237,6.013112197278757,473.5457680858672,98.81339301847112,1048.828950941353,9.941195303147792,70.31607977988014,0.6058524605174673,124.94685950196963,8.617890900609778,30.224291463197144,2296.206202832388,7.107858778115434,-2.7957863941531667
2025-01-02 10:00:00,73.09793724064707,71.41060107352374,9.773438485088679,566.027362373364,91.77431293971166,270.12615396243825,0.3059225877166627,41.09687856259401,0.27010614812146916,261.2068563274967,6.705469496605714,26.65263564294494,2246.1261861579997,8.17564756367426,-1.6883870177040494
2025-01-02 11:00:00,52.5729014699536,56.410961451073625,11.663000679219156,307.94978574709626,85.36091260632766,886.2820884525759,19.887348212753004,36.34442994681348,0.8294868838376097,373.4548276921296,9.331540980633838,43.28225609530092,3042.4285160612712,6.397735028994052,2.7552553733351326
2025-01-02 12:00:00,54.805923225575555,52.82482917221381,11.496900214912616,349.78532369901035,90.8083136914136,541.849000159762,16.137577710019773,49.13487733966735,0.8937228868837637,172.70097011773902,0.895395063658454,9.094401852943863,4368.366933166337,7.93587693252296,4.847251312201774
2025-01-02 13:00:00,46.64878446660745,32.65971018932817,10.166607287845313,500.14328219788376,93.24100600813568,771.2537229126084,10.323679240257249,37.03525163620263,0.48434012842843677,99.03756822688975,1.231657952448755,40.67319350833268,4249.990479624275,6.085903724307014,-4.570492943960176
2025-01-02 14:00:00,50.01947972280639,75.80951256398575,13.491674818976913,383.88793863891715,87.21293081668117,771.1016863154806,19.117214962359892,36.86129728554451,0.417410903257105,230.18792800197386,3.427082472734286,48.95879933759685,4441.718531169191,0.43246251344547737,-2.606251586310968
2025-01-02 15:00:00,56.22133155485572,53.58847134405596,11.7021612408398,365.83422786515223,87.69565639547507,1175.1610647544583,11.303143574345459,31.146819882119424,0.8558149030499935,322.6888206315802,3.6719408943013123,37.32020266714797,1144.4219210068227,3.7810017568644207,1.9188983859747903
2025-01-02 16:00:00,46.85380589767594,45.6730106224726,7.043680199449205,597.6630266411448,74.22017914333499,454.1306042680221,9.649760801538665,57.928627496554775,0.29611828832068987,391.2943182193716,2.5462130805763374,20.186038849168792,1040.4766877380007,3.484968618512746,3.139135964289764
2025-01-02 17:00:00,27.211881577317087,65.73468600701577,10.282325037281733,453.6601720797678,81.98008629004204,855.9454010731566,18.03380979288124,69.29337424304356,0.4547216128543484,333.61770524651746,1.5216377786772315,40.344931286559216,3480.882589471039,9.98432369126535,0.3596134167189362
2025-01-02 18:00:00,38.35191010199438,79.73790433352674,11.404343746608241,366.08643612832475,75.4825832611654,1199.635900863159,8.217999408183271,65.93500878190864,0.29455069913048104,365.91852615528734,5.246337734489898,45.72961219797647,1891.9682222264128,6.193543174762728,0.4156150045095508
2025-01-02 19:00:00,62.65920584124584,50.23009364141489,8.414159955212291,350.05727211647195,82.38561787760784,230.75090073102083,4.877232487655738,62.25396185493737,0.17946557989232215,59.39957065255319,9.023256420762475,34.477689165249025,3924.7338330764287,6.418031381689211,-3.6801125229599254
2025-01-02 20:00:00,73.44413462068027,47.479495506715494,6.790073453617117,573.7095084726707,72.42588197003774,1043.1682028254966,6.325064612618709,23.85936529061402,0.0826923070176146,434.49202217323744,3.0077025036431357,18.13120281547947,2824.50264797372,3.540716023386973,1.669483761526818
2025-01-02 21:00:00,47.03369074373198,41.397059531254605,14.252963666045115,523.4499416601728,98.76633719768418,861.3225038560045,15.784424574807971,89.03580472679833,0.7744820790039522,50.11943423333921,3.7721833132940112,46.5710639808226,4202.926680308216,4.415180460183066,-2.260087172597376
2025-01-02 22:00:00,37.06711659800203,50.349704304838184,7.371702984608924,479.4742065411481,99.99259700043122,803.7491742428114,8.741742969492087,35.13471291488047,0.1908504966445999,70.04200470153911,2.9492108179211316,11.928710294844386,3332.4892897315653,3.8937519461301076,-1.7168693509472286
2025-01-02 23:00:00,48.78797126121766,38.357800088921266,8.530239262507976,487.5620510295589,74.36440777173395,1001.0439372006293,10.954049461028392,81.19717547765393,0.9782848252017612,54.52975134133115,3.88256228729117,17.492229288916146,3455.446811023626,9.75332893443903,1.1601128999267516
2025-01-03 00:00:00,56.868662196347984,66.3665865256072,9.99200552519492,321.77784014314136,91.40451154007226,626.4113552132759,19.979873282923588,71.34653556671307,1.475469516781092,383.6118719234151,9.205884668276182,12.64181264010203,1332.547047036194,7.89063856515739,0.590765097858986
2025-01-03 01:00:00,60.67406219147945,27.53938633224289,11.554602760094735,438.26473364728,97.97542573852226,1153.5727224177742,2.231240320561776,23.899841559730014,0.7227479254060738,208.36727737792404,5.7860563007192205,46.539837239820656,2566.596778619233,1.364231436773794,2.551126355336483
2025-01-03 02:00:00,60.338615983782276,49.61945625600974,5.658722321004429,451.54806388240127,86.05687911462167,698.151178895798,9.13540172225282,76.07185315435521,0.10156642507645175,375.6405326704423,3.8600988957945996,48.904377249944545,3243.334761283367,3.848102530929167,2.5176371420448893
